DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
2022-01-31,KCB,KCB Group Plc,37,50.75,44.8,45.5,45,44.8,0.2,0.45%,"5,582,800",-
2022-02-01,KCB,KCB Group Plc,37,50.75,44.8,45.5,45,45,-,-,"8,156,400",-
2022-02-02,KCB,KCB Group Plc,37,50.75,45,46.5,46.25,45,1.25,2.78%,"1,977,200",-
2022-02-03,KCB,KCB Group Plc,37,50.75,46,47.5,47,46.25,0.75,1.62%,"3,276,400",-
2022-02-04,KCB,KCB Group Plc,37,50.75,46.6,47.35,47,47,-,-,"351,500",-
2022-02-07,KCB,KCB Group Plc,37,50.75,46.6,47,46.75,47,-0.25,0.53%,"38,300",-
2022-02-08,KCB,KCB Group Plc,37,50.75,46.25,47,46.45,46.75,-0.3,0.64%,"203,900",-
2022-02-09,KCB,KCB Group Plc,37,50.75,45.5,46.5,46,46.45,-0.45,0.97%,"1,346,600",-
2022-02-10,KCB,KCB Group Plc,37,50.75,45.6,46.25,46,46,-,-,"1,323,400",-
2022-02-11,KCB,KCB Group Plc,37,50.75,45,46,45.3,46,-0.7,1.52%,"124,300",-
2022-02-14,KCB,KCB Group Plc,37,50.75,45.6,45.8,45.65,45.3,0.35,0.77%,"90,500",-
2022-02-15,KCB,KCB Group Plc,37,50.75,45.6,46,45.95,45.65,0.3,0.66%,"214,900",-
2022-02-16,KCB,KCB Group Plc,37,50.75,45.55,46.5,45.8,45.95,-0.15,0.33%,"2,054,700",-
2022-02-17,KCB,KCB Group Plc,37,50.75,45.85,46.45,45.9,45.8,0.1,0.22%,"683,500",-
2022-02-18,KCB,KCB Group Plc,37,50.75,45.95,46.4,46,45.9,0.1,0.22%,"341,100",-
2022-02-21,KCB,KCB Group Plc,37,50.75,45.95,46.45,46,46,-,-,"214,200",-
2022-02-22,KCB,KCB Group Plc,37,50.75,45.55,46,45.95,46,-0.05,0.11%,"757,800",-
2022-02-23,KCB,KCB Group Plc,37,50.75,45.55,46,46,45.95,0.05,0.11%,"1,075,400",-
2022-02-24,KCB,KCB Group Plc,37,50.75,44.9,46,45,46,-1,2.17%,"1,151,100",-
2022-02-25,KCB,KCB Group Plc,37,50.75,44.5,45,44.95,45,-0.05,0.11%,"1,421,700",-
2022-02-28,KCB,KCB Group Plc,37,50.75,44.55,45.9,45,44.95,0.05,0.11%,"1,361,600",-
2022-03-01,KCB,KCB Group Plc,37,50.75,43.6,45,44.3,45,-0.7,1.56%,"1,001,900",-
2022-03-02,KCB,KCB Group Plc,37,50.75,43.6,45,44.45,44.3,0.15,0.34%,"249,000",-
2022-03-03,KCB,KCB Group Plc,37,50.75,44.5,45.5,45.05,44.45,0.6,1.35%,"2,205,300",-
2022-03-04,KCB,KCB Group Plc,37,50.75,45,45.95,45.35,45.05,0.3,0.67%,"1,160,500",-
2022-03-07,KCB,KCB Group Plc,37,50.75,43.85,45.9,44.9,45.35,-0.45,0.99%,"465,800",-
2022-03-08,KCB,KCB Group Plc,37,50.75,43.9,45,44.1,44.9,-0.8,1.78%,"1,813,400",-
2022-03-09,KCB,KCB Group Plc,37,50.75,44.1,44.9,44.4,44.1,0.3,0.68%,"313,300",-
2022-03-10,KCB,KCB Group Plc,37,50.75,44.3,45.5,44.7,44.4,0.3,0.68%,"3,306,000",-
2022-03-11,KCB,KCB Group Plc,37,50.75,44.5,45.5,44.7,44.7,-,-,"151,100",-
2022-03-14,KCB,KCB Group Plc,37,50.75,44.9,45.5,45.05,44.7,0.35,0.78%,"388,500",-
2022-03-15,KCB,KCB Group Plc,37,50.75,45,45.7,45,45.05,-0.05,0.11%,"1,954,000",-
2022-03-16,KCB,KCB Group Plc,37,50.75,45,46,45.05,45,0.05,0.11%,"3,638,500",-
2022-03-17,KCB,KCB Group Plc,37,50.75,44.25,45,44.6,45.05,-0.45,1.00%,"559,900",-
2022-03-18,KCB,KCB Group Plc,37,50.75,44,45.2,44.6,44.6,-,-,"1,509,700",-
2022-03-21,KCB,KCB Group Plc,37,50.75,44,45,44.35,44.6,-0.25,0.56%,"167,000",-
2022-03-22,KCB,KCB Group Plc,37,50.75,43.9,45,44,44.35,-0.35,0.79%,"9,146,800",-
2022-03-23,KCB,KCB Group Plc,37,50.75,44,44.45,44.2,44,0.2,0.45%,"945,200",-
2022-03-24,KCB,KCB Group Plc,37,50.75,43.75,44.35,44.15,44.2,-0.05,0.11%,"923,100",-
2022-03-25,KCB,KCB Group Plc,37,50.75,43,44.35,44,44.15,-0.15,0.34%,"2,396,100",-
2022-03-28,KCB,KCB Group Plc,37,50.75,44,45,44.45,44,0.45,1.02%,"673,200",-
2022-03-29,KCB,KCB Group Plc,37,50.75,43.95,44.45,44.05,44.45,-0.4,0.90%,"313,000",-
2022-03-30,KCB,KCB Group Plc,37,50.75,44,44.3,44.1,44.05,0.05,0.11%,"255,700",-
2022-03-31,KCB,KCB Group Plc,37,50.75,43.5,44.25,44.05,44.1,-0.05,0.11%,"7,249,500",-
2022-04-01,KCB,KCB Group Plc,34,50.75,43.95,44.2,44,44.05,-0.05,0.11%,"117,100",-
2022-04-04,KCB,KCB Group Plc,34,50.75,43,44.2,43.5,44,-0.5,1.14%,"250,900",-
2022-04-05,KCB,KCB Group Plc,34,50.75,43.25,43.95,43.55,43.5,0.05,0.11%,"1,112,200",-
2022-04-06,KCB,KCB Group Plc,34,50.75,43.25,44,43.3,43.55,-0.25,0.57%,"334,200",-
2022-04-07,KCB,KCB Group Plc,34,50.75,43,43.4,43.05,43.3,-0.25,0.58%,"281,400",-
2022-04-08,KCB,KCB Group Plc,34,50.75,43,43.6,43,43.05,-0.05,0.12%,"284,500",-
2022-04-11,KCB,KCB Group Plc,34,50.75,43,44,43.4,43,0.4,0.93%,"496,200",-
2022-04-12,KCB,KCB Group Plc,34,50.75,43,43.5,43.25,43.4,-0.15,0.35%,"1,638,800",-
2022-04-13,KCB,KCB Group Plc,34,50.75,43.05,43.5,43.2,43.25,-0.05,0.12%,"46,000",-
2022-04-14,KCB,KCB Group Plc,34,50.75,43.2,43.5,43.45,43.2,0.25,0.58%,"213,000",-
2022-04-19,KCB,KCB Group Plc,34,50.75,43,43.5,43.2,43.45,-0.25,0.58%,"134,900",-
2022-04-20,KCB,KCB Group Plc,34,50.75,42.5,43.3,42.9,43.2,-0.3,0.69%,"112,600",-
2022-04-21,KCB,KCB Group Plc,34,50.75,42.9,43.4,43.15,42.9,0.25,0.58%,"112,400",-
2022-04-22,KCB,KCB Group Plc,37,50.75,42.6,43.4,43,43.15,-0.15,0.35%,"121,700",-
2022-04-25,KCB,KCB Group Plc,34,50.75,42.15,43.3,42.5,43,-0.5,1.16%,"194,700",-
2022-04-26,KCB,KCB Group Plc,34,50.75,38.25,42,39.65,42.5,-2.85,6.71%,"604,700",-
2022-04-27,KCB,KCB Group Plc,37,50.75,37.8,40,38.9,39.65,-0.75,1.89%,"127,000",-
2022-04-28,KCB,KCB Group Plc,37,50.75,37,38.9,37.45,38.9,-1.45,3.73%,"224,200",-
2022-05-04,KCB,KCB Group Plc,34,50.75,37,38,37.3,37.45,-0.15,0.40%,"354,300",-
2022-05-05,KCB,KCB Group Plc,34,50.75,34,37.3,36.95,37.3,-0.35,0.94%,"143,900",-
2022-05-06,KCB,KCB Group Plc,34,50.75,35.6,37,36.25,36.95,-0.7,1.89%,"169,000",-
2022-05-09,KCB,KCB Group Plc,34,50.75,36,37,36.5,36.25,0.25,0.69%,"1,060,600",-
2022-05-10,KCB,KCB Group Plc,34,50.75,35.6,36.25,35.85,36.5,-0.65,1.78%,"384,000",-
2022-05-11,KCB,KCB Group Plc,34,50.75,35.1,36.5,35.7,35.85,-0.15,0.42%,"708,800",-
2022-05-12,KCB,KCB Group Plc,34,50.75,35.6,36,35.85,35.7,0.15,0.42%,"389,800",-
2022-05-13,KCB,KCB Group Plc,34,50.75,35.6,35.9,35.75,35.85,-0.1,0.28%,"2,725,800",-
2022-05-16,KCB,KCB Group Plc,34,50.75,35.2,35.75,35.4,35.75,-0.35,0.98%,"1,315,400",-
2022-05-17,KCB,KCB Group Plc,34,50.75,35.4,35.85,35.55,35.4,0.15,0.42%,"42,100",-
2022-05-18,KCB,KCB Group Plc,34,50.75,34.5,35.55,35,35.55,-0.55,1.55%,"1,520,700",-
2022-05-19,KCB,KCB Group Plc,34,50.75,35,35.4,35,35,-,-,"889,700",-
2022-05-20,KCB,KCB Group Plc,34,50.75,35,35.5,35.3,35,0.3,0.86%,"1,398,900",-
2022-05-23,KCB,KCB Group Plc,34,50.75,35,36,35.55,35.3,0.25,0.71%,"2,786,100",-
2022-05-24,KCB,KCB Group Plc,34,50.75,35.5,36.5,35.95,35.55,0.4,1.13%,"1,436,700",-
2022-05-25,KCB,KCB Group Plc,34,50.75,36.3,37,36.55,35.95,0.6,1.67%,"156,100",-
2022-05-26,KCB,KCB Group Plc,34,50.75,36.5,38.5,37.1,36.55,0.55,1.50%,"627,000",-
2022-05-27,KCB,KCB Group Plc,34,50.75,37.6,38.5,38,37.1,0.9,2.43%,"570,600",-
2022-05-30,KCB,KCB Group Plc,34,50.75,37.7,38.3,38.05,38,0.05,0.13%,"64,500",-
2022-05-31,KCB,KCB Group Plc,34,50.75,38,39,38.1,38.05,0.05,0.13%,"4,032,500",-
2022-06-02,KCB,KCB Group Plc,15.75,40,37.85,39,38,38.1,-0.1,0.26%,"246,100",-
2022-06-03,KCB,KCB Group Plc,15.75,40,38.1,38.75,38.7,38,0.7,1.84%,"220,300",-
2022-06-06,KCB,KCB Group Plc,15.75,40,38.5,39,38.7,38.7,-,-,"99,800",-
2022-06-07,KCB,KCB Group Plc,15.75,40,38.65,39,38.65,38.7,-0.05,0.13%,"1,174,900",-
2022-06-08,KCB,KCB Group Plc,15.75,40,38.65,39,38.8,38.65,0.15,0.39%,"127,300",-
2022-06-09,KCB,KCB Group Plc,15.75,40,38.8,39.3,38.95,38.8,0.15,0.39%,"70,800",-
2022-06-10,KCB,KCB Group Plc,15.75,40,38.9,39.5,39,38.95,0.05,0.13%,"623,500",-
2022-06-13,KCB,KCB Group Plc,15.75,40,38.8,39.5,39,39,-,-,"698,400",-
2022-06-14,KCB,KCB Group Plc,15.75,40,38.7,39,38.8,39,-0.2,0.51%,"481,000",-
2022-06-15,KCB,KCB Group Plc,15.75,40,38.5,38.95,38.65,38.8,-0.15,0.39%,"292,300",-
2022-06-16,KCB,KCB Group Plc,15.75,40,38,38.9,38.05,38.65,-0.6,1.55%,"1,463,700",-
2022-06-17,KCB,KCB Group Plc,15.75,40,37.5,39,37.9,38.05,-0.15,0.39%,"582,100",-
2022-06-20,KCB,KCB Group Plc,15.75,40,37.5,39,37.9,38.05,-0.15,0.39%,"582,100",-
2022-06-21,KCB,KCB Group Plc,15.75,40,37.5,39,37.9,38.05,-0.15,0.39%,"582,100",-
2022-06-22,KCB,KCB Group Plc,15.75,40,36.5,37,36.9,36.95,-0.05,0.14%,"765,600",-
2022-06-23,KCB,KCB Group Plc,15.75,40,36.5,36.7,36.5,36.9,-0.4,1.08%,"442,500",-
2022-06-24,KCB,KCB Group Plc,15.75,40,36.3,36.95,36.7,36.5,0.2,0.55%,"1,601,000",-
2022-06-27,KCB,KCB Group Plc,15.75,40,36.55,37.1,36.75,36.7,0.05,0.14%,"37,500",-
2022-06-28,KCB,KCB Group Plc,15.75,40,36.55,37.1,36.75,36.7,0.05,0.14%,"37,500",-
2022-06-29,KCB,KCB Group Plc,15.75,40,36.55,37.1,36.75,36.7,0.05,0.14%,"37,500",-
2022-06-30,KCB,KCB Group Plc,15.75,40,37.5,39.7,38.65,37.55,1.1,2.93%,"67,700",-
2022-07-01,KCB,KCB Group Plc,15.75,40,39,40,39,38.65,0.35,0.91%,"1,084,300",-
2022-07-04,KCB,KCB Group Plc,15.75,40,39,40,39,38.65,0.35,0.91%,"1,084,300",-
2022-07-05,KCB,KCB Group Plc,15.75,40,40,41.8,40.6,40,0.6,1.50%,"789,000",-
2022-07-06,KCB,KCB Group Plc,15.75,40,40.05,42.45,41.95,40.6,1.35,3.33%,"225,200",-
2022-07-07,KCB,KCB Group Plc,15.75,40,42,43,42.75,41.95,0.8,1.91%,"6,791,300",-
2022-07-08,KCB,KCB Group Plc,15.75,40,42,42.75,42.4,42.75,-0.35,0.82%,"109,500",-
2022-07-12,KCB,KCB Group Plc,15.75,40,41.1,42.8,41.9,42.4,-0.5,1.18%,"97,900",-
2022-07-13,KCB,KCB Group Plc,15.75,40,40.55,41.8,40.9,41.9,-1,2.39%,"110,900",-
2022-07-14,KCB,KCB Group Plc,15.75,40,40,41,40.5,40.9,-0.4,0.98%,"4,530,900",-
2022-07-15,KCB,KCB Group Plc,15.75,40,39.5,40.9,40.45,40.5,-0.05,0.12%,"4,046,600",-
2022-07-18,KCB,KCB Group Plc,15.75,40,39.25,40.5,39.95,40.45,-0.5,1.24%,"464,900",-
2022-07-19,KCB,KCB Group Plc,15.75,40,38.5,39.75,38.75,39.95,-1.2,3.00%,"394,500",-
2022-07-20,KCB,KCB Group Plc,15.75,40,38.7,39,39,38.75,0.25,0.65%,"911,000",-
2022-07-21,KCB,KCB Group Plc,15.75,40,38.75,39,38.85,39,-0.15,0.38%,"1,245,900",-
2022-07-22,KCB,KCB Group Plc,15,40,38.5,39,38.5,38.85,-0.35,0.90%,"5,466,200",-
2022-07-25,KCB,KCB Group Plc,15.75,40,38.5,40,38.85,38.5,0.35,0.91%,"165,700",-
2022-07-26,KCB,KCB Group Plc,15.75,40,40,40,39.65,38.85,0.8,2.06%,"14,700",-
2022-07-27,KCB,KCB Group Plc,15.75,40,39,40,39.05,39.65,-0.6,1.51%,"2,082,400",-
2022-07-28,KCB,KCB Group Plc,15.75,40,39,40,39.05,39.65,-0.6,1.51%,"2,082,400",-
2022-07-29,KCB,KCB Group Plc,15.75,40,40.3,41.9,41.15,40,1.15,2.88%,"195,600",-
2022-08-01,KCB,KCB Group Plc,15.75,40,40,41,40.75,41.15,-0.4,0.97%,"1,318,000",-
2022-08-02,KCB,KCB Group Plc,15.75,40,39.7,40.65,40.05,40.75,-0.7,1.72%,"253,100",-
2022-08-03,KCB,KCB Group Plc,15.75,40,40.5,41.3,40.75,40.05,0.7,1.75%,"248,100",-
2022-08-04,KCB,KCB Group Plc,15.75,40,40.5,41.3,40.6,40.75,-0.15,0.37%,"1,819,200",-
2022-08-05,KCB,KCB Group Plc,15.75,40,40.9,42.5,41.75,40.6,1.15,2.83%,"123,400",-
2022-08-08,KCB,KCB Group Plc,15.75,40,41.75,44,42.2,41.75,0.45,1.08%,"129,300",-
2022-08-10,KCB,KCB Group Plc,15.75,40,42,44,42.35,42.2,0.15,0.36%,"2,029,100",-
2022-08-11,KCB,KCB Group Plc,15.75,40,42.5,44,42.8,42.35,0.45,1.06%,"732,800",-
2022-08-12,KCB,KCB Group Plc,15.75,40,42.6,43.5,43.05,42.8,0.25,0.58%,"119,500",-
2022-08-15,KCB,KCB Group Plc,15.75,40,42.6,43.05,43,43.05,-0.05,0.12%,"191,800",-
2022-08-16,KCB,KCB Group Plc,15.75,40,42.85,43.5,42.95,43,-0.05,0.12%,"282,700",-
2022-08-17,KCB,KCB Group Plc,15.75,40,42.95,43.4,43.2,42.95,0.25,0.58%,"123,200",-
2022-08-18,KCB,KCB Group Plc,15.75,40,43.05,43.5,43.35,43.2,0.15,0.35%,"258,100",-
2022-08-19,KCB,KCB Group Plc,15.75,40,43.05,43.5,43.25,43.35,-0.1,0.23%,"80,500",-
2022-08-22,KCB,KCB Group Plc,15.75,40,43.3,43.5,43.5,43.25,0.25,0.58%,"194,100",-
2022-08-23,KCB,KCB Group Plc,15.75,40,43,43.8,43.35,43.5,-0.15,0.34%,"350,200",-
2022-08-24,KCB,KCB Group Plc,15.75,40,42.5,43.3,42.95,43.35,-0.4,0.92%,"96,300",-
2022-08-25,KCB,KCB Group Plc,15.75,40,41,42.95,41.8,42.95,-1.15,2.68%,"89,100",-
2022-08-26,KCB,KCB Group Plc,15.75,40,40.6,43,40.95,41.8,-0.85,2.03%,"85,300",-
2022-08-29,KCB,KCB Group Plc,15.75,40,41,41.8,41.3,40.95,0.35,0.85%,"122,300",-
2022-08-30,KCB,KCB Group Plc,15.75,40,41,41.8,41,41.3,-0.3,0.73%,"1,774,600",-
2022-08-31,KCB,KCB Group Plc,15.75,40,40.5,41,40.85,41,-0.15,0.37%,"216,100",-
2022-09-01,KCB,KCB Group Plc,15.75,40,40.75,41.3,41,40.85,0.15,0.37%,"165,700",-
2022-09-02,KCB,KCB Group Plc,15.75,40,40.7,41,40.85,41,-0.15,0.37%,"395,200",-
2022-09-05,KCB,KCB Group Plc,15.75,40,40.8,42.5,40.85,40.85,-,-,"2,490,200",-
2022-09-06,KCB,KCB Group Plc,15.75,40,41.7,43.5,42.7,40.85,1.85,4.53%,"456,900",-
2022-09-07,KCB,KCB Group Plc,15.75,40,41.8,42.75,42.25,42.7,-0.45,1.05%,"130,100",-
2022-09-08,KCB,KCB Group Plc,15.75,40,42.25,43.75,42.75,42.25,0.5,1.18%,"84,900",-
2022-09-09,KCB,KCB Group Plc,15.75,40,42.25,43,42.45,42.75,-0.3,0.70%,"278,900",-
2022-09-12,KCB,KCB Group Plc,15.75,40,41.6,43,41.8,42.45,-0.65,1.53%,"3,567,600",-
2022-09-14,KCB,KCB Group Plc,15.75,40,40.05,41.75,40.9,41.8,-0.9,2.15%,"983,000",-
2022-09-15,KCB,KCB Group Plc,15.75,40,40,40.85,40.35,40.9,-0.55,1.34%,"1,778,000",-
2022-09-16,KCB,KCB Group Plc,15.75,40,38.95,40.35,39.05,40.35,-1.3,3.22%,"1,153,400",-
2022-09-19,KCB,KCB Group Plc,15.75,40,39.25,40,39.45,39.05,0.4,1.02%,"183,100",-
2022-09-20,KCB,KCB Group Plc,15.75,40,39,39.45,39.1,39.45,-0.35,0.89%,"474,200",-
2022-09-21,KCB,KCB Group Plc,15.75,40,38.95,39.5,39,39.1,-0.1,0.26%,"2,563,800",-
2022-09-22,KCB,KCB Group Plc,15.75,40,38.9,39.2,39,39,-,-,"3,003,100",-
2022-09-23,KCB,KCB Group Plc,15.75,40,39.05,39.8,39.15,39,0.15,0.38%,"639,500",-
2022-09-26,KCB,KCB Group Plc,15.75,40,39.75,40.95,40.5,39.15,1.35,3.45%,"4,410,200",-
2022-09-27,KCB,KCB Group Plc,15.75,40,40.5,41.1,40.8,40.5,0.3,0.74%,"1,354,400",-
2022-09-28,KCB,KCB Group Plc,15.75,40,41,41.75,41.35,40.8,0.55,1.35%,"3,538,400",-
2022-09-29,KCB,KCB Group Plc,15.75,40,41,42,41.2,41.35,-0.15,0.36%,"453,000",-
2022-09-30,KCB,KCB Group Plc,15.75,40,40.95,42,41.45,41.2,0.25,0.61%,"5,089,900",-
2022-10-03,KCB,KCB Group Plc,15.75,40,40.5,41.5,41.45,41.45,-,-,"897,700",-
2022-10-04,KCB,KCB Group Plc,15.75,40,39.1,41,39.45,41.45,-2,4.83%,"81,100",-
2022-10-05,KCB,KCB Group Plc,15.75,40,39.05,40,39.2,39.45,-0.25,0.63%,"130,100",-
2022-10-06,KCB,KCB Group Plc,15.75,40,39.2,40,39.4,39.2,0.2,0.51%,"253,100",-
2022-10-07,KCB,KCB Group Plc,15.75,40,39.3,40,39.6,39.4,0.2,0.51%,"162,800",-
2022-10-11,KCB,KCB Group Plc,15.75,40,38.75,39.5,39.15,39.6,-0.45,1.14%,"161,800",-
2022-10-12,KCB,KCB Group Plc,15.75,40,38.75,39.5,39.15,39.6,-0.45,1.14%,"161,800",-
2022-10-13,KCB,KCB Group Plc,15.75,40,38.8,39.4,38.95,39.1,-0.15,0.38%,"277,400",-
2022-10-14,KCB,KCB Group Plc,15.75,40,38,38.95,38.8,38.95,-0.15,0.39%,"301,500",-
2022-10-17,KCB,KCB Group Plc,15.75,40,37.85,40,38.15,38.8,-0.65,1.68%,"314,400",-
2022-10-18,KCB,KCB Group Plc,15.75,40,37.85,38.3,37.95,38.15,-0.2,0.52%,"195,800",-
2022-10-19,KCB,KCB Group Plc,15.75,40,37.8,38,37.9,37.95,-0.05,0.13%,"105,900",-
2022-10-21,KCB,KCB Group Plc,15.75,40,36.2,38,36.55,37.9,-1.35,3.56%,"5,395,400",-
2022-10-24,KCB,KCB Group Plc,15.75,40,36.5,37.7,37.4,36.55,0.85,2.33%,"107,400",-
2022-10-25,KCB,KCB Group Plc,15.75,40,37.5,38,37.7,37.4,0.3,0.80%,"224,100",-
2022-10-26,KCB,KCB Group Plc,15.75,40,37.4,38,37.7,37.7,-,-,"4,758,700",-
2022-10-27,KCB,KCB Group Plc,15.75,40,37.5,38,37.7,37.7,-,-,"603,100",-
2022-10-28,KCB,KCB Group Plc,15.75,40,37.5,37.7,37.7,37.7,-,-,"1,992,700",-
2022-10-31,KCB,KCB Group Plc,15.75,40,37.5,37.7,37.65,37.7,-0.05,0.13%,"369,800",-
2022-11-01,KCB,KCB Group Plc,15.75,40,37.45,37.95,37.7,37.65,0.05,0.13%,"1,411,000",-
2022-11-02,KCB,KCB Group Plc,15.75,40,37.25,37.7,37.6,37.7,-0.1,0.27%,"227,800",-
2022-11-03,KCB,KCB Group Plc,15.75,40,36.9,37.6,37.25,37.6,-0.35,0.93%,"949,600",-
2022-11-04,KCB,KCB Group Plc,15.75,40,37,37.25,37.15,37.25,-0.1,0.27%,"110,300",-
2022-11-07,KCB,KCB Group Plc,15.75,40,36.5,37.25,37,37.15,-0.15,0.40%,"647,200",-
2022-11-08,KCB,KCB Group Plc,15.75,40,36.5,37,36.75,37,-0.25,0.68%,"1,216,300",-
2022-11-09,KCB,KCB Group Plc,15.75,40,36.45,36.85,36.5,36.75,-0.25,0.68%,"349,200",-
2022-11-10,KCB,KCB Group Plc,15.75,40,36.4,36.9,36.5,36.5,-,-,"1,143,500",-
2022-11-11,KCB,KCB Group Plc,15.75,40,36.5,37,36.75,36.5,0.25,0.68%,"189,000",-
2022-11-14,KCB,KCB Group Plc,15.75,40,36.5,37.7,37.05,36.75,0.3,0.82%,"138,900",-
2022-11-15,KCB,KCB Group Plc,15.75,40,37.3,39,37.65,37.05,0.6,1.62%,"226,900",-
2022-11-16,KCB,KCB Group Plc,15.75,40,37.9,40,39.55,37.65,1.9,5.05%,"54,300",-
2022-11-17,KCB,KCB Group Plc,15.75,40,38.5,40,39.45,39.55,-0.1,0.25%,"217,600",-
2022-11-18,KCB,KCB Group Plc,15.75,40,38.25,39.75,38.8,39.45,-0.65,1.65%,"139,900",-
2022-11-21,KCB,KCB Group Plc,15.75,40,38.25,39.75,38.8,39.45,-0.65,1.65%,"139,900",-
2022-11-22,KCB,KCB Group Plc,15.75,40,38.25,39.75,38.8,39.45,-0.65,1.65%,"139,900",-
2022-11-23,KCB,KCB Group Plc,15.75,40,36.6,37.95,37.45,37.3,0.15,0.40%,"177,500",-
2022-11-24,KCB,KCB Group Plc,15.75,40,37.1,37.6,37.5,37.45,0.05,0.13%,"194,900",-
2022-11-25,KCB,KCB Group Plc,15.75,40,37.5,37.7,37.6,37.5,0.1,0.27%,"327,900",-
2022-11-28,KCB,KCB Group Plc,15.75,40,37.7,38,37.75,37.6,0.15,0.40%,"106,900",-
2022-11-29,KCB,KCB Group Plc,15.75,40,37.7,38,37.95,37.75,0.2,0.53%,"1,603,500",-
2022-11-30,KCB,KCB Group Plc,15.75,40,37.95,39.5,38,37.95,0.05,0.13%,"1,280,300",-
2022-12-01,KCB,KCB Group Plc,15.75,40,37.95,38.25,38,38,-,-,"2,019,800",-
2022-12-02,KCB,KCB Group Plc,15.75,40,37.5,38,37.75,38,-0.25,0.66%,"175,500",-
2022-12-05,KCB,KCB Group Plc,15.75,40,37.4,37.8,37.55,37.75,-0.2,0.53%,"219,500",-
2022-12-06,KCB,KCB Group Plc,15.75,40,37,37.55,37.45,37.55,-0.1,0.27%,"764,500",-
2022-12-07,KCB,KCB Group Plc,15.75,40,37.3,37.5,37.5,37.45,0.05,0.13%,"1,772,000",-
2022-12-08,KCB,KCB Group Plc,15.75,40,37.5,38,37.6,37.5,0.1,0.27%,"173,300",-
2022-12-09,KCB,KCB Group Plc,15.75,40,36.6,37.5,36.9,37.6,-0.7,1.86%,"265,400",-
2022-12-13,KCB,KCB Group Plc,15.75,40,36.5,37.5,36.75,36.9,-0.15,0.41%,"605,800",-
2022-12-14,KCB,KCB Group Plc,15.75,40,36.5,37,36.75,36.75,-,-,"239,000",-
2022-12-15,KCB,KCB Group Plc,15.75,40,37,37.5,37.15,36.75,0.4,1.09%,"510,400",-
2022-12-16,KCB,KCB Group Plc,15.75,40,37.1,37.45,37.25,37.15,0.1,0.27%,"124,300",-
2022-12-19,KCB,KCB Group Plc,15.75,40,37.35,40,37.9,37.25,0.65,1.74%,"77,000",-
2022-12-20,KCB,KCB Group Plc,15.75,40,38,39.95,38.8,37.9,0.9,2.37%,"293,400",-
2022-12-21,KCB,KCB Group Plc,15.75,40,37.5,38.5,38,38.8,-0.8,2.06%,"2,428,300",-
2022-12-22,KCB,KCB Group Plc,15.75,40,38,38.3,38.05,38,0.05,0.13%,"586,800",-
2022-12-23,KCB,KCB Group Plc,15.75,40,37.9,38.1,38,38.05,-0.05,0.13%,"1,895,500",-
2022-12-28,KCB,KCB Group Plc,15.75,40,38,38.1,38.05,38,0.05,0.13%,"88,600",-
2022-12-29,KCB,KCB Group Plc,15.75,40,38,38.1,38.05,38.05,-,-,"79,000",-
2022-12-30,KCB,KCB Group Plc,15.75,40,38,38.3,38.1,38.05,0.05,0.13%,"175,400",-
2023-01-03,KCB,KCB Group Plc,15.75,40,38,39.2,38.35,38.1,0.25,0.66%,"58,100.00",-
2023-01-04,KCB,KCB Group Plc,15.75,40,38.1,38.3,38.2,38.35,-0.15,0.39%,"65,000.00",-
2023-01-05,KCB,KCB Group Plc,15.75,40,38.15,39,38.35,38.2,0.15,0.39%,"20,100.00",-
2023-01-06,KCB,KCB Group Plc,15.75,40,38.25,39.5,39.2,38.35,0.85,2.22%,"28,500.00",-
2023-01-09,KCB,KCB Group Plc,15.75,40,38.8,39.5,39.05,39.2,-0.15,0.38%,"357,900.00",-
2023-01-10,KCB,KCB Group Plc,15.75,40,39,39.45,39.05,39.05,-,-,"119,700.00",-
2023-01-11,KCB,KCB Group Plc,15.75,40,38.5,39.35,38.95,39.05,-0.1,0.26%,"223,200.00",-
2023-01-12,KCB,KCB Group Plc,15.75,40,38.7,39,38.9,38.95,-0.05,0.13%,"61,700.00",-
2023-01-13,KCB,KCB Group Plc,15.75,40,38.55,39,38.7,38.9,-0.2,0.51%,"80,000.00",-
2023-01-16,KCB,KCB Group Plc,15.75,40,38.3,38.9,38.5,38.7,-0.2,0.52%,"481,600.00",-
2023-01-17,KCB,KCB Group Plc,15.75,40,38.3,38.9,38.5,38.7,-0.2,0.52%,"481,600.00",-
2023-01-18,KCB,KCB Group Plc,15.75,40,38,38.5,38.25,38,0.25,0.66%,"87,500.00",-
2023-01-19,KCB,KCB Group Plc,15.75,40,38.1,38.5,38.4,38.25,0.15,0.39%,"1,610,800.00",-
2023-01-20,KCB,KCB Group Plc,15.75,40,38.25,38.45,38.4,38.4,-,-,"1,100,300.00",-
2023-01-23,KCB,KCB Group Plc,15.75,40,38.3,38.5,38.4,38.4,-,-,"106,200.00",-
2023-01-24,KCB,KCB Group Plc,15.75,40,38.4,38.9,38.55,38.4,0.15,0.39%,"46,600.00",-
2023-01-25,KCB,KCB Group Plc,15.75,40,38.5,38.9,38.55,38.55,-,-,"60,800.00",-
2023-01-26,KCB,KCB Group Plc,15.75,40,38.3,38.85,38.45,38.55,-0.1,0.26%,"107,700.00",-
