Day Price,12m Low,12m High,Day Low,Day High,Previous,Volume_log,MA_5,STD_5,MA_12,STD_12,MA_50,STD_50,MA_200,STD_200,MA_5_vs_MA_50,MA_12_vs_MA_200,HighVol_5_vs_50,Daily_Range
10.2,23.5,33.5,10.1,10.35,10.35,16.9921175504803,10.4,0.2061552812811378,10.695833333333333,0.2973048124655125,9.7,0.7437494640711103,7.665500000000001,1.3829125008201455,1,1,0,0.25
10.05,23.5,33.5,9.9,10.2,10.2,17.11078433954039,10.26,0.13416407865035804,10.625,0.34211906486697735,9.735,0.7172260907873217,7.687250000000001,1.3860485527037885,1,1,0,0.29999999999999893
10.0,23.5,33.5,9.6,10.1,10.05,16.56573230653037,10.190000000000001,0.1635542723382566,10.541666666666666,0.3635890120685285,9.765,0.695558064009112,7.709,1.3880480492168414,1,1,0,0.5
9.85,23.5,33.5,9.7,10.0,10.0,16.927446887909408,10.09,0.19170289512704955,10.445833333333333,0.3828471884407232,9.787,0.6800217583553302,7.73,1.3885117299182637,1,1,0,0.3000000000000007
9.9,23.5,33.5,9.85,10.0,9.85,16.546645640925746,10.0,0.1369306393766167,10.354166666666666,0.36955644994637116,9.806999999999999,0.6680011303912754,7.75125,1.3890403532709485,1,1,0,0.15000000000000036
10.0,23.5,33.5,9.95,10.1,9.9,16.624328805461953,9.959999999999999,0.08215838362630762,10.2875,0.3536337345076284,9.829,0.6555173996351505,7.772749999999999,1.390408615512166,1,1,0,0.15000000000000036
10.05,23.5,33.5,10.0,10.15,10.0,15.98006282779453,9.96,0.08215838362630762,10.220833333333333,0.310760309075921,9.847999999999999,0.6476771682602791,7.79425,1.3922179396406629,1,1,0,0.15000000000000036
10.25,23.5,33.5,10.1,10.5,10.05,14.785873100571857,10.01,0.1557241150242626,10.175,0.2527125567984853,9.865,0.646832943767397,7.8165,1.395741099230229,1,1,0,0.40000000000000036
10.85,23.5,33.5,10.4,11.0,10.25,14.910249019710953,10.21,0.3798025802967888,10.183333333333334,0.27413776673692114,9.9,0.651920240520218,7.840999999999999,1.4057827448180416,1,1,0,0.5999999999999996
10.75,23.5,33.5,10.55,10.9,10.85,15.83667407397857,10.38,0.39623225512331367,10.216666666666667,0.3171845844394911,9.935,0.649587781376947,7.86525,1.413939909557405,1,1,0,0.34999999999999964
10.85,23.5,33.5,10.6,11.0,10.75,16.219315696688653,10.55,0.3741657386775473,10.258333333333333,0.36545944516539575,9.972,0.6479291974420487,7.88975,1.4230099169078538,1,1,0,0.40000000000000036
10.85,23.5,33.5,10.8,10.95,10.85,14.716078735711998,10.709999999999999,0.2607680962083407,10.3,0.4033946860424248,10.008,0.6456573931952557,7.914249999999999,1.4316011479227289,1,1,0,0.14999999999999858
10.7,23.5,33.5,10.6,10.9,10.85,15.0697869520817,10.8,0.07071067811955076,10.341666666666667,0.4176956990078921,10.039,0.640813418035727,7.937,1.4395546491674795,1,1,0,0.3000000000000007
10.8,23.5,33.5,10.75,10.95,10.7,14.813307910084278,10.79,0.06519202405299483,10.404166666666667,0.4261126256014551,10.072000000000001,0.6365692485214806,7.9597500000000005,1.4486841846428011,1,1,0,0.1999999999999993
11.05,23.5,33.5,10.8,11.15,10.8,16.068768947877626,10.85,0.12747548784032664,10.491666666666665,0.44304387907731785,10.111,0.6355368933878502,7.98375,1.4599333768443432,1,1,0,0.34999999999999964
11.1,23.5,33.5,11.0,11.15,11.05,15.53252870066591,10.9,0.16955824957852034,10.595833333333333,0.4250445609437667,10.152,0.6318066095227806,8.00775,1.4715227943089637,1,1,0,0.15000000000000036
11.35,23.5,33.5,11.1,11.65,11.1,15.715780725809491,11.0,0.2573907535249413,10.716666666666667,0.4152399817265262,10.2,0.6297877841472957,8.033999999999999,1.4840928738766532,1,1,0,0.5500000000000007
11.7,23.5,33.5,11.55,11.95,11.35,17.024711774364395,11.2,0.340954542424862,10.858333333333333,0.4378840305862166,10.254000000000001,0.6404590190652145,8.06275,1.4991370842879725,1,1,0,0.3999999999999986
11.75,23.5,33.5,11.45,11.95,11.7,17.324967279630126,11.39,0.3267261850543311,11.0,0.4274661071094203,10.309000000000001,0.6486005342744949,8.09175,1.5140861009551387,1,1,0,0.5
11.65,23.5,33.5,11.35,11.75,11.75,16.784118315496396,11.51,0.27703790354419655,11.116666666666667,0.3938927711338807,10.362,0.6477244312016074,8.12025,1.527158637805887,1,1,0,0.40000000000000036
11.65,23.5,33.5,11.45,11.75,11.65,15.555310019372692,11.620000000000001,0.1565247584255267,11.183333333333332,0.41194292043556713,10.415,0.6424006315598598,8.1495,1.5384762905168279,1,1,0,0.3000000000000007
11.7,23.5,33.5,11.35,11.75,11.65,15.986687830528881,11.690000000000001,0.041833001328775925,11.262500000000001,0.41237945897175143,10.464,0.6451577880088766,8.179,1.5497232691855933,1,1,0,0.40000000000000036
11.5,23.5,33.5,11.4,11.75,11.7,16.073485344001806,11.65,0.09354143467026309,11.316666666666668,0.3956199584388647,10.505,0.6445414443380058,8.2075,1.558142416130416,1,1,0,0.34999999999999964
11.5,23.5,33.5,11.5,11.6,11.5,14.472668319113637,11.6,0.09354143467024778,11.370833333333332,0.3695564499464033,10.544,0.6445723150955909,8.236,1.5659951160580277,1,1,0,0.09999999999999964
11.7,23.5,33.5,11.4,11.8,11.5,15.844250866795637,11.61,0.10246950766041957,11.454166666666666,0.3129466505023285,10.583999999999998,0.6531274838835187,8.26475,1.5765619797138977,1,1,0,0.40000000000000036
11.75,23.5,33.5,11.65,12.0,11.7,16.241215619817673,11.629999999999999,0.12041594578862883,11.533333333333333,0.24525805828053315,10.626,0.6593317581816251,8.2935,1.5874453260873556,1,1,0,0.34999999999999964
12.0,23.5,33.5,11.75,12.1,11.75,16.17480683702906,11.69,0.20736441353369567,11.612499999999999,0.22776083947865997,10.672,0.6734892390394779,8.323500000000001,1.6005252749578502,1,1,0,0.34999999999999964
12.05,23.5,33.5,11.95,12.2,12.0,16.096637155468795,11.8,0.2263846284538334,11.691666666666668,0.19636854651555527,10.716000000000001,0.6903444866181055,8.353,1.6145743250950975,1,1,0,0.25
12.45,23.5,33.5,12.2,12.8,12.05,16.590346815104223,11.989999999999998,0.2987473849261137,11.783333333333333,0.26657195287695573,10.77,0.7182745765700417,8.384,1.6334041279567464,1,1,0,0.6000000000000014
12.35,23.5,33.5,12.25,12.6,12.45,17.580709667014624,12.120000000000001,0.28195744359778707,11.837499999999999,0.3105164320055924,10.821,0.7382473729539464,8.41425,1.6505471721028429,1,1,0,0.34999999999999964
12.05,23.5,33.5,12.0,12.4,12.35,16.128333168292276,12.180000000000001,0.2049390153196868,11.862499999999999,0.31487732098828136,10.866,0.7432993189496101,8.44275,1.6638817415155298,1,1,0,0.40000000000000036
11.85,23.5,33.5,11.75,12.05,12.05,16.46361972438445,12.15,0.24494897427872853,11.879166666666665,0.30782103222297574,10.907,0.7398296825510633,8.47,1.6748509271396996,1,1,0,0.3000000000000007
11.5,23.5,33.5,11.4,11.8,11.85,16.627836746836486,12.04,0.38470768123368054,11.866666666666667,0.3207472336261342,10.94,0.728431359084638,8.495,1.6825964023693678,1,1,0,0.40000000000000036
11.0,23.5,33.5,10.6,11.45,11.5,16.329862815885342,11.75,0.5208166664001632,11.808333333333332,0.40610865839608823,10.963,0.7112657587651542,8.5175,1.6858690704242347,1,1,0,0.8499999999999996
11.2,23.5,33.5,11.0,11.4,11.0,16.557794764362225,11.52,0.4367493560386389,11.783333333333333,0.4350200274038563,10.989,0.6951941440771184,8.541500000000001,1.689734822048782,1,1,0,0.40000000000000036
11.35,23.5,33.5,11.3,11.5,11.2,15.709450642321281,11.379999999999999,0.3213253802614375,11.770833333333334,0.4459200567026833,11.017000000000001,0.6805317548709161,8.56625,1.6944554683351412,1,1,0,0.1999999999999993
11.45,23.5,33.5,11.3,11.85,11.35,14.637227278995228,11.3,0.20310096011627488,11.75,0.45527214638362645,11.045,0.6686301866731308,8.59125,1.6999515031509973,1,1,0,0.5499999999999989
11.95,23.5,33.5,11.5,12.05,11.45,17.178632205401197,11.39,0.3560196623785798,11.766666666666666,0.4589183594127477,11.072000000000001,0.677492375135898,8.61825,1.7102203676807732,1,1,0,0.5500000000000007
11.85,23.5,33.5,11.75,12.0,11.95,15.952088409073092,11.559999999999999,0.32480763537849344,11.754166666666668,0.45400156854624546,11.094000000000001,0.6846449996239931,8.6445,1.719353258682087,1,1,0,0.25
11.75,23.5,33.5,11.55,11.85,11.85,16.316110176467763,11.669999999999998,0.2588435821112334,11.729166666666666,0.4443884118719647,11.111,0.6902594898045513,8.67025,1.7271268841255858,1,1,0,0.29999999999999893
11.75,23.5,33.5,11.7,11.85,11.75,16.495099622835784,11.75,0.1870828693391764,11.670833333333334,0.38284718844076016,11.126000000000001,0.6959239930348471,8.696,1.7344815163769471,1,1,0,0.15000000000000036
11.8,23.5,33.5,11.75,11.95,11.75,15.505163655504516,11.82,0.08366600265450284,11.625,0.3222788177396409,11.142000000000001,0.702136680687799,8.722,1.7418629200258016,1,1,0,0.1999999999999993
11.7,23.5,33.5,11.65,11.8,11.8,16.573658068549122,11.77,0.057008771256539796,11.595833333333333,0.295002568042278,11.156,0.7062143976938854,8.7475,1.7479618425512278,1,1,0,0.15000000000000036
11.8,23.5,33.5,11.7,12.0,11.7,14.714289245153726,11.760000000000002,0.04183300132885434,11.591666666666667,0.2914176426098222,11.175999999999998,0.7100761672280229,8.773249999999999,1.7548273512409487,1,1,0,0.3000000000000007
11.65,23.5,33.5,11.5,11.85,11.8,16.05197732258218,11.74,0.0651920240533975,11.604166666666666,0.2903433182015152,11.192,0.7115920638301523,8.798,1.7603380214460946,1,1,0,0.34999999999999964
11.5,23.5,33.5,11.45,11.65,11.65,15.714464011019688,11.690000000000001,0.12449899598059419,11.645833333333334,0.22407216099586735,11.206,0.7106076732670816,8.8215,1.7648971812265766,1,1,0,0.20000000000000107
11.4,23.5,33.5,11.35,11.6,11.5,16.118415699737245,11.61,0.15968719422725033,11.6625,0.19320855429967423,11.219,0.7080362322101758,8.843499999999999,1.7694952151907397,1,1,0,0.25
11.4,23.5,33.5,11.3,11.5,11.4,16.583055393668165,11.55,0.17320508075737392,11.666666666666666,0.1862712261649513,11.24,0.6972248195378049,8.86525,1.7740677890375298,1,1,0,0.1999999999999993
11.4,23.5,33.5,11.35,11.5,11.4,16.276551421996366,11.47,0.10954451150178254,11.662500000000001,0.1920286436967793,11.261000000000001,0.6855870417654254,8.887,1.778361280567341,1,1,0,0.15000000000000036
11.45,23.5,33.5,11.35,11.5,11.4,16.038446307573572,11.43,0.04472135955180768,11.620833333333332,0.17768502946785827,11.283,0.6732960352031938,8.90875,1.7829908072093286,1,1,0,0.15000000000000036
11.55,23.5,33.5,11.4,11.75,11.45,16.178776835880914,11.440000000000001,0.06519202405327397,11.595833333333333,0.16300910924544432,11.31,0.6558216532078356,8.9305,1.7885649479021806,1,1,0,0.34999999999999964
11.65,23.5,33.5,11.55,11.75,11.55,15.661426876024882,11.49,0.10839741694415687,11.5875,0.1568511164362437,11.342,0.6316773911820369,8.953,1.7943493102615748,1,1,0,0.1999999999999993
11.65,23.5,33.5,11.55,11.8,11.65,15.452135724878156,11.54,0.11401754251065052,11.579166666666667,0.14993685539614257,11.375,0.602566788575183,8.9765,1.798756619691622,1,1,0,0.25
11.7,23.5,33.5,11.65,11.8,11.65,16.810407532753366,11.6,0.10000000000085518,11.570833333333333,0.13892171329301037,11.412,0.5624799316147371,9.0005,1.802928870633232,1,1,0,0.15000000000000036
11.7,23.5,33.5,11.65,11.75,11.7,14.896909205018638,11.65,0.061237243570996025,11.570833333333333,0.13892171329301037,11.448,0.5197094949908121,9.023499999999999,1.8078966234287381,1,1,0,0.09999999999999964
11.7,23.5,33.5,11.7,11.8,11.7,15.425508513544932,11.68,0.027386127878455076,11.5625,0.12635627839934108,11.482000000000001,0.47689043793711133,9.04525,1.8138190746814853,1,1,0,0.10000000000000142
11.7,23.5,33.5,11.65,11.8,11.7,16.612432132966667,11.69,0.02236067977892518,11.566666666666668,0.13026778945587333,11.515,0.43062010341984636,9.0675,1.8189728036178865,1,1,0,0.15000000000000036
11.75,23.5,33.5,11.7,11.9,11.7,17.127731032246896,11.709999999999999,0.022360679778949906,11.5875,0.1383753130899819,11.545,0.39113257838932614,9.090499999999999,1.8236813918816752,1,1,0,0.20000000000000107
11.75,23.5,33.5,11.7,11.85,11.75,16.287787875744588,11.719999999999999,0.02738612787849527,11.616666666666667,0.13200091827054214,11.563000000000002,0.3790172576975675,9.11425,1.827246174001198,1,1,0,0.15000000000000036
11.75,23.5,33.5,11.75,11.9,11.75,15.771682304841422,11.73,0.027386127878504998,11.645833333333334,0.11766349038559723,11.583000000000002,0.3612068772368495,9.13775,1.8307843384653082,1,1,0,0.15000000000000036
11.8,23.5,33.5,11.75,11.9,11.75,15.558272516528099,11.75,0.03535533906185718,11.679166666666665,0.09643257968273869,11.602,0.3465515245726162,9.16125,1.8346568524745068,1,1,0,0.15000000000000036
11.9,23.5,33.5,11.75,12.1,11.8,14.990621126389993,11.790000000000001,0.06519202405341426,11.716666666666667,0.08616404368568467,11.623,0.3315409292305147,9.185500000000001,1.8386593187570845,1,1,0,0.34999999999999964
12.35,23.5,33.5,12.0,12.6,11.9,16.35984118751779,11.91,0.2534758371131006,11.783333333333331,0.19108938095870012,11.655999999999999,0.3197001145843355,9.212250000000001,1.845607970671735,1,1,0,0.5999999999999996
12.05,23.5,33.5,12.0,12.35,12.35,14.76643496011654,11.97,0.2413503677233376,11.816666666666668,0.20037842985596943,11.681,0.29964094159090177,9.23775,1.8494226825671773,1,1,0,0.34999999999999964
12.1,23.5,33.5,12.0,12.3,12.05,15.664673938673044,12.040000000000001,0.2103568396800872,11.854166666666666,0.20830302809892354,11.702,0.2911903788496885,9.263,1.8538716786781735,1,1,0,0.3000000000000007
12.2,23.5,33.5,12.1,12.3,12.1,16.269897946918007,12.12,0.1680773631403052,11.895833333333334,0.22407216099588018,11.724,0.28629227252242384,9.28825,1.8593305212998545,1,1,0,0.20000000000000107
12.3,23.5,33.5,12.2,12.5,12.2,14.93307576662431,12.2,0.12747548784061277,11.945833333333333,0.24257925914992887,11.743,0.29242302318683355,9.3135,1.8657903467674108,1,1,0,0.3000000000000007
12.45,23.5,33.5,12.3,12.6,12.3,17.131527648811172,12.219999999999999,0.16046806535944524,12.008333333333335,0.2686949379817235,11.758,0.3089415769350497,9.339500000000001,1.8731076883244873,1,1,0,0.29999999999999893
12.55,23.5,33.5,12.4,12.65,12.45,17.177065839035265,12.32,0.18234582528867646,12.079166666666666,0.2911250382203872,11.774,0.32860869353886457,9.3665,1.8802939335066504,1,1,0,0.25
12.35,23.5,33.5,12.1,12.7,12.55,15.964233379537358,12.370000000000001,0.13509256086184435,12.129166666666665,0.28079297884692916,11.788,0.33799529039094955,9.39275,1.8851335709710366,1,1,0,0.5999999999999996
12.35,23.5,33.5,12.15,12.6,12.35,15.050488011994263,12.4,0.1000000000010636,12.179166666666665,0.25977116969767194,11.802,0.3465515245726171,9.419,1.8895943570435576,1,1,0,0.4499999999999993
12.45,23.5,33.5,12.3,12.6,12.35,16.576994158461474,12.43,0.08366600265468836,12.237499999999999,0.23171789274507748,11.816999999999998,0.35808589780109107,9.4455,1.8947705738791152,1,1,0,0.29999999999999893
12.35,23.5,33.5,12.1,12.4,12.45,15.068845077379008,12.41,0.08944271910118354,12.283333333333333,0.1874873733123214,11.833999999999998,0.36287401535566033,9.47125,1.8990902179145925,1,1,0,0.3000000000000007
12.3,23.5,33.5,12.25,12.35,12.35,16.544963478081872,12.36,0.05477225575243644,12.316666666666668,0.14354811251319205,11.85,0.3654742515846506,9.4965,1.902976444082708,1,1,0,0.09999999999999964
12.35,23.5,33.5,12.3,12.4,12.3,16.36346250521107,12.36,0.05477225575243644,12.316666666666668,0.14354811251319205,11.863,0.37153981850486206,9.5215,1.9074734664276793,1,1,0,0.09999999999999964
12.35,23.5,33.5,12.35,12.5,12.35,14.72284167206695,12.360000000000001,0.05477225575243644,12.341666666666667,0.11645001528830352,11.875,0.37745793116034854,9.5465,1.9116313509959368,1,1,0,0.15000000000000036
12.4,23.5,33.5,12.35,12.5,12.35,15.058742824692729,12.35,0.03535533906229457,12.366666666666667,0.0887625364600882,11.883,0.38433748987365396,9.572,1.9155253028685488,1,1,0,0.15000000000000036
12.45,23.5,33.5,12.4,12.6,12.4,16.571156623041684,12.37,0.057008771256806375,12.387499999999998,0.07423855895964504,11.890999999999998,0.39197172950944553,9.59925,1.9175169605429427,1,1,0,0.1999999999999993
12.4,23.5,33.5,12.35,12.5,12.45,14.690979711984754,12.39,0.04183300132923771,12.395833333333334,0.06894771844542183,11.89,0.39057780327112207,9.627749999999999,1.9165681844191285,1,1,0,0.15000000000000036
12.45,23.5,33.5,12.35,12.6,12.4,16.755148610048224,12.41,0.04183300132925092,12.395833333333334,0.06894771844542183,11.892000000000001,0.3932283960098806,9.6555,1.917053788011867,1,1,0,0.25
12.35,23.5,33.5,12.3,12.45,12.45,16.430736227477468,12.41,0.04183300132925092,12.379166666666668,0.04981024599519089,11.898000000000001,0.3979488224709988,9.68275,1.9164233167924365,1,1,0,0.14999999999999858
12.45,23.5,33.5,12.3,12.5,12.35,15.214301757308709,12.419999999999998,0.044721359552384765,12.387500000000001,0.05276448530149746,11.91,0.40544759846615547,9.710500000000001,1.9161085852719197,1,1,0,0.1999999999999993
12.75,23.5,33.5,12.4,13.0,12.45,15.792781075479603,12.479999999999999,0.1565247584256788,12.420833333333334,0.11571582223357955,11.935,0.4179944829241578,9.7405,1.9164940640365757,1,1,0,0.5999999999999996
12.75,23.5,33.5,12.6,13.0,12.75,18.62933747416385,12.55,0.18708286933928792,12.445833333333333,0.14993685539620705,11.97,0.411319429968145,9.77075,1.916008187449065,1,1,0,0.40000000000000036
12.85,23.5,33.5,12.7,13.0,12.75,16.925575521572355,12.629999999999999,0.2167948338873079,12.487499999999999,0.18601686140593873,12.003,0.4144593232298881,9.801499999999999,1.9158287367987021,1,1,0,0.3000000000000007
13.1,23.5,33.5,12.8,13.3,12.85,16.343740152288273,12.78,0.23345235059907524,12.554166666666665,0.24629835319775079,12.038,0.4317217546861864,9.83375,1.91679916336149,1,1,0,0.5
13.2,23.5,33.5,13.1,13.4,13.1,16.23847983402898,12.930000000000001,0.20796634343143497,12.625,0.29886147596876517,12.073,0.45346849225642966,9.867249999999999,1.9167903809028255,1,1,0,0.3000000000000007
13.2,23.5,33.5,13.1,13.3,13.2,14.934056511094454,13.02,0.20796634343144652,12.695833333333333,0.3271490717571487,12.097999999999999,0.48021678777947563,9.9005,1.9166356490098126,1,1,0,0.20000000000000107
13.2,23.5,33.5,13.1,13.3,13.2,16.27025872824025,13.11,0.15165750888185897,12.762499999999998,0.34253400627469993,12.125,0.5033814231204693,9.9345,1.914539647095744,1,1,0,0.20000000000000107
13.0,23.5,33.5,12.9,13.1,13.2,16.48594203138233,13.14,0.08944271910140426,12.808333333333332,0.33359837947437754,12.15,0.515276822767689,9.9675,1.9101865914277432,1,1,0,0.1999999999999993
13.15,23.5,33.5,13.0,13.3,13.0,15.92953479012541,13.15,0.08660254037990607,12.870833333333332,0.3201266321412737,12.177999999999999,0.5308983530059418,10.001750000000001,1.9055023309263668,1,1,0,0.3000000000000007
13.05,23.5,33.5,13.0,13.2,13.15,17.165425206586615,13.12,0.09082951062430923,12.920833333333334,0.29423115011335005,12.203,0.542049210809044,10.03475,1.9008276265430102,1,1,0,0.1999999999999993
13.0,23.5,33.5,13.0,13.1,13.05,15.22376233100671,13.080000000000002,0.09082951062429596,12.975,0.23306261351456212,12.229,0.5485686383856992,10.066,1.897927724714825,1,1,0,0.09999999999999964
13.05,23.5,33.5,13.0,13.2,13.0,15.008432829436716,13.05,0.06123724357159844,13.025,0.16445502286495237,12.254000000000001,0.5570366199077933,10.09775,1.8944463763496469,1,1,0,0.1999999999999993
13.1,23.5,33.5,13.1,13.2,13.05,18.052511435038763,13.069999999999999,0.057008771257136215,13.054166666666667,0.14054816924757862,12.283,0.5626658485662599,10.13,1.8903550489406116,1,1,0,0.09999999999999964
13.05,23.5,33.5,13.05,13.2,13.1,15.61034878295627,13.05,0.03535533906282365,13.079166666666666,0.10326121628151323,12.314,0.5613431414463991,10.1615,1.8862349166538097,1,1,0,0.14999999999999858
13.0,23.5,33.5,12.85,13.1,13.05,16.438649067103725,13.040000000000001,0.04183300132965109,13.091666666666667,0.07929614611024739,12.346000000000002,0.5537294705273911,10.192,1.8825463884118758,1,1,0,0.25
12.8,23.5,33.5,12.7,13.0,13.0,17.17182915104448,13.0,0.11726039399662627,13.066666666666668,0.11547005383817756,12.373999999999999,0.5401473721804099,10.22075,1.8782227078280649,1,1,0,0.3000000000000007
12.9,23.5,33.5,12.75,13.0,12.8,16.669667803997136,12.969999999999999,0.12041594578892836,13.041666666666666,0.1164500152883792,12.403999999999998,0.526428086838248,10.24875,1.8762027130891263,1,1,0,0.25
12.8,23.5,33.5,12.75,13.0,12.9,17.13946329427843,12.910000000000002,0.11401754251095955,13.008333333333333,0.12401124093744381,12.431000000000001,0.510890578963248,10.27575,1.8738546082780294,1,1,0,0.25
12.85,23.5,33.5,12.75,13.05,12.8,17.40874605407614,12.87,0.0836660026548173,12.979166666666666,0.11571582223364163,12.457,0.4980584753800429,10.30325,1.8710575134380416,1,1,0,0.3000000000000007
12.9,23.5,33.5,12.8,13.0,12.85,15.23594085162384,12.85,0.050000000002346265,12.970833333333331,0.11766349038573111,12.482000000000001,0.4879946470097166,10.33125,1.8677872156416948,1,1,0,0.1999999999999993
12.85,23.5,33.5,12.75,13.1,12.9,16.295915506951523,12.860000000000003,0.041833001329515854,12.945833333333335,0.10757309002266904,12.506000000000002,0.47559200487600173,10.35925,1.86333357118027,1,1,0,0.34999999999999964
12.6,23.5,33.5,12.1,12.9,12.85,16.37738604206791,12.8,0.11726039399657255,12.908333333333333,0.1411532586386062,12.524,0.46128038310410385,10.38675,1.8555598750104307,1,1,0,0.8000000000000007
12.6,23.5,33.5,12.5,12.7,12.6,16.879933704074798,12.76,0.14747881203830193,12.875,0.16306719195154884,12.542,0.4457692273829216,10.41475,1.8464266555897484,1,1,0,0.1999999999999993
12.85,23.5,33.5,12.65,13.2,12.6,17.872689644252116,12.76,0.14747881203830193,12.858333333333333,0.15349464505532395,12.565,0.4308570007577631,10.44375,1.8388461636493194,1,1,0,0.5499999999999989
13.0,23.5,33.5,12.9,13.1,12.85,15.071781936214924,12.78,0.17535677916815806,12.85,0.14142135623749919,12.591,0.41658107964512947,10.473500000000001,1.8317818850430418,1,1,0,0.1999999999999993
13.0,23.5,33.5,12.95,13.1,13.0,16.30471636976427,12.809999999999999,0.20124611797555814,12.845833333333333,0.1356102928070176,12.616,0.40234516606142506,10.50275,1.8251398893174928,1,1,0,0.15000000000000036
13.05,23.5,33.5,13.0,13.2,13.0,17.827380726414763,12.9,0.18371173070938765,12.850000000000001,0.14142135623749919,12.641999999999998,0.3869504002386256,10.53225,1.8183452186454678,1,1,0,0.1999999999999993
13.0,23.5,33.5,12.85,13.1,13.05,15.621666071760588,12.98,0.07582875444212464,12.866666666666667,0.14668044012480155,12.666999999999998,0.3680630491684815,10.561,1.8116329844512487,1,1,0,0.25
12.95,23.5,33.5,12.75,13.05,13.0,14.82350533899876,13.0,0.03535533906279805,12.870833333333332,0.14841332538410826,12.69,0.34817307448430473,10.589500000000001,1.8041032934583636,1,1,0,0.3000000000000007
13.0,23.5,33.5,12.95,13.05,12.95,14.606510592082989,13.0,0.03535533906279805,12.887500000000001,0.15094399924854668,12.712,0.3315947859070635,10.61825,1.7964172712827027,1,1,0,0.10000000000000142
12.95,23.5,33.5,12.95,13.05,13.0,16.678899361605513,12.99,0.04183300132962876,12.895833333333334,0.15144505954523757,12.724,0.3290741495746852,10.646749999999999,1.7879065935996663,1,1,0,0.10000000000000142
12.95,23.5,33.5,12.9,13.0,12.95,16.983985363932938,12.969999999999999,0.02738612787969987,12.9,0.15225576567694488,12.742,0.31580153933258936,10.675,1.7793765493909905,1,1,0,0.09999999999999964
12.95,23.5,33.5,12.9,13.05,12.95,17.20414606866898,12.959999999999999,0.022360679780421264,12.908333333333331,0.15200677815846014,12.759,0.3031619086512649,10.70325,1.770352415729527,1,1,0,0.15000000000000036
12.95,23.5,33.5,12.9,13.1,12.95,16.607019226385187,12.959999999999999,0.022360679780421264,12.9375,0.11701786965347247,12.774,0.29333410636869134,10.731,1.7617912880683517,1,1,0,0.1999999999999993
12.8,23.5,33.5,12.7,12.95,12.95,17.600944894191844,12.919999999999998,0.06708203932677961,12.954166666666666,0.06894771844552514,12.784,0.28525677655642767,10.7565,1.7545941849239153,1,1,0,0.25
12.8,23.5,33.5,12.8,12.9,12.8,16.802867909556582,12.89,0.08215838362722003,12.950000000000001,0.07687061147894116,12.790999999999999,0.2811583183900756,10.78125,1.748290173326707,1,1,0,0.09999999999999964
12.8,23.5,33.5,12.8,12.95,12.8,17.2577251470914,12.86,0.08215838362720705,12.933333333333335,0.08616404368585223,12.796000000000001,0.27899967083576593,10.807,1.7398451961403452,1,1,0,0.14999999999999858
12.8,23.5,33.5,12.8,12.95,12.8,14.286639179169189,12.830000000000002,0.06708203932673143,12.916666666666666,0.09128709291782681,12.805,0.27147555984245036,10.832250000000002,1.7318832337013519,1,1,0,0.14999999999999858
12.85,23.5,33.5,12.8,12.95,12.8,16.597313015579946,12.810000000000002,0.0223606797801784,12.899999999999999,0.08257228238480512,12.815,0.26346397344999106,10.857000000000001,1.7251250045741633,0,1,0,0.14999999999999858
12.8,23.5,33.5,12.8,12.9,12.85,16.780551689922426,12.809999999999999,0.0223606797801784,12.883333333333333,0.08071648849649778,12.822000000000001,0.25816463660186273,10.880749999999999,1.7189724456326205,0,1,0,0.09999999999999964
12.9,23.5,33.5,12.8,13.05,12.8,16.21313315722696,12.830000000000002,0.04472135955260389,12.879166666666668,0.07821396449789444,12.833,0.24920485794708122,10.9045,1.713860067700471,0,1,0,0.25
12.95,23.5,33.5,12.85,13.0,12.9,16.565636431404197,12.86,0.06519202405383406,12.875,0.07229988054849239,12.845999999999998,0.23751262050235217,10.92825,1.709099041944571,1,1,0,0.15000000000000036
12.9,23.5,33.5,12.85,13.0,12.95,15.2115822151657,12.88,0.05700877125703852,12.870833333333332,0.0689477184455101,12.857000000000001,0.2265558452575068,10.9525,1.7024498310187144,1,1,0,0.15000000000000036
12.85,23.5,33.5,12.8,12.95,12.9,14.155762072680414,12.88,0.05700877125703852,12.862499999999999,0.06440285143361708,12.867,0.21443090319455627,10.977,1.6942619685545746,1,1,0,0.14999999999999858
12.85,23.5,33.5,12.8,12.9,12.85,16.491567798664285,12.89,0.041833001329550756,12.854166666666666,0.05822500764452179,12.876000000000001,0.20360024858635367,11.00175,1.685217859408187,1,1,0,0.09999999999999964
12.8,23.5,33.5,12.7,12.9,12.85,17.61001726465858,12.87,0.057008771257031264,12.841666666666667,0.05149286505495651,12.883,0.19446682734777856,11.02625,1.6754879098880044,0,1,0,0.20000000000000107
12.8,23.5,33.5,12.55,12.85,12.8,15.991352707442951,12.84,0.04183300132950149,12.841666666666669,0.05149286505495651,12.891000000000002,0.18202096761910816,11.0515,1.6638780607379238,0,1,0,0.29999999999999893
12.8,23.5,33.5,12.75,12.9,12.8,16.603726597620643,12.819999999999999,0.02738612787950238,12.841666666666667,0.05149286505495651,12.898,0.17111876768197104,11.078000000000001,1.649170950544719,0,1,0,0.15000000000000036
12.8,23.5,33.5,12.75,12.85,12.8,15.99394877143366,12.810000000000002,0.022360679780178267,12.841666666666667,0.05149286505495651,12.906999999999998,0.15253303422717113,11.10375,1.6355268809750354,0,1,0,0.09999999999999964
